Heuristicas - Pequenas:
1,57.2,4437
2,57.9,4314
3,57.2,4354
4,61.1,4551
5,59.8,4672
6,53.3,4439
7,63.7,4740
8,56.4,4770
9,63.3,5095
10,62.4,4910

media: 59.23  dp: 3.4

Heuristica Normal - Pequenas:
1,62.5,50352
2,66.3,95919
